dbt ru"id","startTime","messageTime","matchState","sportType","name","type","parameters","status","mostBalancedLine","sgpEligable"
"aec0fb12-4f1f-392a-9d45-248be991195f","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Oz, Ipek To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"df4a20e4-eb11-3b86-b972-c8c3d1f4e9ad","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Oz, Ipek To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"e6d62695-5561-3b38-a5f3-9ca4e5fcd2fd","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Exact Number of Sets Played","number-of-points","['sr:exact_sets:bestof:3']","OPEN","False","False"
"5440c20d-6386-3219-b4e6-d75864903220","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set 5th Game Winner + Score","other-games-score","['1', '5']","OPEN","False","False"
"d877bc3d-f74f-331d-9fa6-45e2c3a6174c","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"d2b5c503-3dd2-3227-8a67-06acccb7ecd6","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"40638a10-cc49-3353-a3ef-9c733bb9e5d5","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set Total Games","section-games-more-less","['1', '9.5']","OPEN","True","False"
"7536aef2-b8c6-3632-9161-0f67a9e3cfe8","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set Winner","section-win","['1']","OPEN","True","False"
"0edf0ff9-ef50-3fda-8ed9-7b3faed9ecdc","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"535417f4-a692-3f8b-862e-b145194c182d","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"3c912562-71a0-3da3-917e-60a38a5bea74","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Oz, Ipek Total Games","team-points-more-less","['1', '11.5']","OPEN","True","False"
"47218cd5-c37c-301f-857e-33961e6a2a5f","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Romero Gormaz, Leyre Total Games","team-points-more-less","['2', '12.5']","OPEN","True","False"
"42a9df34-6669-3ec5-a63b-bc726d07cd82","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Will There Be A Tie Break?","tie-break-in-match","[]","OPEN","False","False"
"b42c3ed3-ff0e-340d-933b-863d55b82819","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['20.5']","OPEN","False","False"
"f19960b4-a6d1-333f-b680-3f237e4b2c90","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set Correct Score","xth-set-correct-score","['1']","OPEN","False","False"
"d74be906-b4b3-3f48-ae1e-0d51559f5938","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set 5th Game Exact Points","xth-set-game-x-exact-points","['1', '5']","OPEN","False","False"
"18c0164d-db0c-3d95-81f5-f3b309ce19b5","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set 5 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['1', '5', '2']","OPEN","True","False"
"8a4a9407-595d-304b-b596-0d5608b80439","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set Race To 3 Games","xth-set-race-to-x-games","['1', '3']","OPEN","True","False"
"bf08c9e1-3594-3a43-87ac-47691c476bcb","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set Race To 4 Games","xth-set-race-to-x-games","['1', '4']","OPEN","False","False"
"98f04be8-a845-3558-bdf1-5bb93e4c8263","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","1st Set Race To 5 Games","xth-set-race-to-x-games","['1', '5']","OPEN","False","False"
"715e7df7-e9ec-3e13-8c81-4b343c8e41fe","2024-04-29T13:30:00Z","2024-04-29T13:52:03.199Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 1st Set?","xth-set-will-there-be-a-tiebreak","['1']","OPEN","False","False"
"e76804fa-d373-3a1a-8528-f7c38c92327b","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Xibilia, Alessandra To Win A Set","away-to-win-a-set","[]","OPEN","False","False"
"83bc1101-e910-3c36-9062-774d9bd36f3c","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Xibilia, Alessandra To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"d9d21f9e-b2df-3147-a5a6-cd734152c8b6","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Xibilia, Alessandra To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"19dd5781-b699-3437-ba7f-a091bed6e74c","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set 3rd Game To Deuce","deuce-in-game","['1', '3']","OPEN","False","False"
"83700697-8e00-369e-9e63-b1c22ba23e87","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set & Match Winner","double-result-first-set-match","[]","OPEN","False","False"
"01e4f108-88f5-39f8-be57-08729ebbf20c","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set 3rd Game 1st Point Winner","exact-game-point-in-set","['1', '3', '1']","OPEN","True","False"
"7c612e51-08d0-3c29-b060-bf22f9a09bfb","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","First 2 Points in 1st Set 3rd Game","first-game-points-in-set","['1', '3', '2']","OPEN","True","False"
"1e1e975e-733b-3742-ab1f-42fc7ee8c29b","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Game Spread ","game-handicap-in-set","['0', '3.5', '1']","OPEN","True","False"
"251f241d-d6c5-305f-85cd-3295731dacd8","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set 2nd Game Winner","game-win","['1', '2']","OPEN","False","False"
"b00b792b-455e-392b-88ba-f0084d04d57f","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set 3rd Game Winner","game-win","['1', '3']","OPEN","True","False"
"2170f843-ce2b-30dc-8cc5-0362eeb64ef2","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Total Games","games-more-less-than","['18.5']","OPEN","True","False"
"8aedb9eb-ed28-373d-abc3-095b3751c711","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Set Spread ","handicap","['0', '1.5']","OPEN","True","False"
"c4a723a4-9bd5-359c-9875-d56e16bb3554","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Set Spread ","handicap","['1.5', '0']","OPEN","False","False"
"9b8b4094-8fe2-332c-bd50-420b86fc486c","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Gudelj, Vanja To Win A Set","home-to-win-a-set","[]","OPEN","False","False"
"d38f9e03-240d-3404-8add-4d2e7d751334","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Gudelj, Vanja To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"33d2d83c-2158-387f-b12d-c56bfd1a0537","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Gudelj, Vanja To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"3f44bfcf-9937-3408-a0eb-1bfcce322286","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Exact Number of Sets Played","number-of-points","['sr:exact_sets:bestof:3']","OPEN","False","False"
"4dc73567-e6c3-39ad-b78e-7ab1706439a0","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set 3rd Game Winner + Score","other-games-score","['1', '3']","OPEN","False","False"
"063ef75e-29ab-3417-96f8-1a98d55aad62","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"bf3352d1-3f08-3e8c-9acc-7818d9146ab0","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"e590b417-14d0-35a5-98d4-23219de6cc7f","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Total Games","section-games-more-less","['1', '8.5']","OPEN","True","False"
"901fb34b-568f-34d9-9c29-535a3b71ef70","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Winner","section-win","['1']","OPEN","True","False"
"891a68fa-07ad-3cb3-b6a6-76fe0b6f81ed","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"7c0f87a7-9ae4-3c0d-8707-f9e7da173e31","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"4425d46c-16a7-3d88-8274-859412e352e3","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['18.5']","OPEN","False","False"
"32d3f1c2-fdb4-3bfe-a83c-4d4e26c3e7e1","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Correct Score","xth-set-correct-score","['1']","OPEN","False","False"
"3cf7b3be-755b-39c5-b9e2-2b0a8aed954b","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set 3rd Game Exact Points","xth-set-game-x-exact-points","['1', '3']","OPEN","False","False"
"19c8d75b-a750-36eb-990d-0d40e19abe36","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set 3 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['1', '3', '2']","OPEN","True","False"
"807be7e0-b6a9-3589-b2f0-b40af6f8f908","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Race To 2 Games","xth-set-race-to-x-games","['1', '2']","OPEN","False","False"
"8b7cfbfc-8ae6-3aa0-ac51-c1b7bcf7103f","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Race To 3 Games","xth-set-race-to-x-games","['1', '3']","OPEN","False","False"
"28013751-8b8d-33d8-b7d5-8d3975697354","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Race To 4 Games","xth-set-race-to-x-games","['1', '4']","OPEN","False","False"
"bc995f1f-0dc0-3e69-8077-4dbed8d0f23e","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","1st Set Race To 5 Games","xth-set-race-to-x-games","['1', '5']","OPEN","True","False"
"0e2b4ccd-9f29-33b3-bd7a-e333c80e76c7","2024-04-29T13:35:00Z","2024-04-29T13:51:59.154Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 1st Set?","xth-set-will-there-be-a-tiebreak","['1']","OPEN","False","False"
"b9131e52-c487-3b91-9cdb-80b2a7516be8","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Will Any Set Result in A Bagel? (6-0)","any-set-to-nil","[]","OPEN","False","False"
"8aa21d8b-19e9-33bf-8970-5ce629fbae46","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Paolini, Jasmine To Win A Set","away-to-win-a-set","[]","OPEN","False","False"
"05f15aa6-85ef-35ee-943a-ca52bdac0332","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Paolini, Jasmine To Win Exactly One Set","away-to-win-exactly-one-set","[]","OPEN","False","False"
"5478fcbe-b4b5-30df-98e8-1fcc23dc50b2","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Paolini, Jasmine To Win Exactly Two Sets","away-to-win-exactly-two-sets","[]","OPEN","False","False"
"09cc78dd-1a30-31ca-87c1-30e3477b4b4e","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set 5th Game To Deuce","deuce-in-game","['1', '5']","OPEN","False","False"
"01cb82e5-dace-35ea-9b74-3ffb45d12247","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set & Match Winner","double-result-first-set-match","[]","OPEN","False","False"
"a5973424-30b5-324c-97b4-4ea9e5e46729","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set 5th Game 1st Point Winner","exact-game-point-in-set","['1', '5', '1']","OPEN","True","False"
"36b14895-58e9-3f56-89aa-1885a41b3ad7","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","First 2 Points in 1st Set 5th Game","first-game-points-in-set","['1', '5', '2']","OPEN","True","False"
"1b9a6c8c-68a2-31b2-a0c6-63a02f0366db","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Game Spread","game-handicap","['0', '1.5']","OPEN","True","False"
"d2a6285a-ed49-30b8-b758-a262da0031ed","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Game Spread","game-handicap","['0', '0.5']","OPEN","False","False"
"0410ed11-174d-37f8-b45b-4d471aef3e6a","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Game Spread","game-handicap","['0.5', '0']","OPEN","False","False"
"02b68366-e03d-3830-ba46-16834497e344","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set Game Spread ","game-handicap-in-set","['0', '1.5', '1']","OPEN","True","False"
"1dcde917-b14b-33b0-86a3-6a5c0c5df502","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set 4th Game Winner","game-win","['1', '4']","OPEN","False","False"
"0fb0f874-62aa-3b9a-9bfc-8e6fa3cc7777","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set 5th Game Winner","game-win","['1', '5']","OPEN","True","False"
"1e6c528d-6c1c-342c-9002-0d156c5833ae","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Total Games","games-more-less-than","['20.5']","OPEN","False","False"
"e76c20b9-ab5f-3a96-969a-347067c49cd1","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Total Games","games-more-less-than","['21.5']","OPEN","True","False"
"ff7fc561-b7f2-347f-a9d7-61925e7ace9e","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Total Games","games-more-less-than","['22.5']","OPEN","False","False"
"fe21b74c-92f5-3557-b841-9f51deb7c248","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Set Spread ","handicap","['0', '1.5']","OPEN","True","False"
"59c0f59a-7c4b-36fb-9a02-3f9a9a34433c","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Set Spread ","handicap","['1.5', '0']","OPEN","False","False"
"4426d574-cf7f-3e80-8a24-ded47eb398b6","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Andreeva, Mirra To Win A Set","home-to-win-a-set","[]","OPEN","False","False"
"1335a8be-0a8b-3b17-9430-09189476d50e","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Andreeva, Mirra To Win Exactly One Set","home-to-win-exactly-one-set","[]","OPEN","False","False"
"e3463174-93aa-3e3d-9847-508d9df40c62","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Andreeva, Mirra To Win Exactly Two Sets","home-to-win-exactly-two-sets","[]","OPEN","False","False"
"8a4b98fe-3b98-3ff3-9898-7e875b2040e5","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Exact Number of Sets Played","number-of-points","['sr:exact_sets:bestof:3']","OPEN","False","False"
"6706cd10-7ad0-38d8-add4-08c458b3fd30","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set 5th Game Winner + Score","other-games-score","['1', '5']","OPEN","False","False"
"ddc5c31c-b73d-3ae5-9dea-f6d239479893","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Correct Set Score","point-bet-2sets","[]","OPEN","False","False"
"93749302-bddf-3853-96be-6c6e3616316f","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Total Sets","points-more-less-than","['2.5']","OPEN","True","False"
"5f4ceea6-ab13-3bc6-946e-28ecc09781a2","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set Total Games","section-games-more-less","['1', '9.5']","OPEN","True","False"
"8ad525bb-bbea-3a62-b70f-625ecbd677b9","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set Winner","section-win","['1']","OPEN","True","False"
"87bb374c-ef6a-3566-9d4b-9baa9c623dee","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","2nd Set Winner","section-win","['2']","OPEN","True","False"
"8508a36b-4655-3632-bc00-178f61af7bd2","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Moneyline","standard","[]","OPEN","True","False"
"d1b73383-6765-39b0-95e1-a39479f4706a","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Andreeva, Mirra Total Games","team-points-more-less","['1', '10.5']","OPEN","False","False"
"83300495-a699-3012-b580-fe20303d7757","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Andreeva, Mirra Total Games","team-points-more-less","['1', '11.5']","OPEN","False","False"
"d0672d6c-def6-34f5-91a5-32cba0470aa8","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Andreeva, Mirra Total Games","team-points-more-less","['1', '12.5']","OPEN","True","False"
"b2b2231d-33b5-39da-9c49-6134071f7c71","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Paolini, Jasmine Total Games","team-points-more-less","['2', '10.5']","OPEN","False","False"
"1fc214d1-4479-39ee-9e97-06f38af61441","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Paolini, Jasmine Total Games","team-points-more-less","['2', '11.5']","OPEN","False","False"
"9cabed36-ab1c-3baa-8f16-d9a6c6113490","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Paolini, Jasmine Total Games","team-points-more-less","['2', '12.5']","OPEN","True","False"
"729202cc-aa7d-3f57-97a3-2475593a57dc","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Will There Be A Tie Break?","tie-break-in-match","[]","OPEN","False","False"
"54ae2d3e-5ddd-3387-8eaf-0ada0c7a35ba","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Match Winner & Total Games ","winner-and-total","['21.5']","OPEN","False","False"
"9569169d-3890-3d78-984d-64ea60c5bc5b","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set Correct Score","xth-set-correct-score","['1']","OPEN","False","False"
"6f2d386d-1a4c-330d-97af-a552eb75c02d","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set 5th Game Exact Points","xth-set-game-x-exact-points","['1', '5']","OPEN","False","False"
"e5dbf398-9813-394a-843f-3cd6c6d55b95","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set 5 Game Race To 2nd Point","xth-set-game-x-race-to-x-points","['1', '5', '2']","OPEN","True","False"
"7cd6b80e-3a96-35dc-8587-82f0373056c4","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set Race To 3 Games","xth-set-race-to-x-games","['1', '3']","OPEN","False","False"
"856b1714-418b-37c4-9702-689017cbeab6","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set Race To 4 Games","xth-set-race-to-x-games","['1', '4']","OPEN","True","False"
"a46a28ac-ebab-39d1-bf87-d63f76e853e3","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","1st Set Race To 5 Games","xth-set-race-to-x-games","['1', '5']","OPEN","False","False"
"e52868ec-7763-34a7-ae45-afecb2e8e029","2024-04-29T13:35:00Z","2024-04-29T13:52:06.510Z","ONGOING","TENNIS","Will There Be A Tiebreak In The 1st Set?","xth-set-will-there-be-a-tiebreak","['1']","OPEN","False","False"
